GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GNW001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Per capita income in 1999
"G0501410","2000","3","7","Arkansas","05","Van Buren","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Van Buren County",16603
"G0501430","2000","3","7","Arkansas","05","Washington","143",,,,,,,,,,,,,"2580","9999","9999",,,,,,,,"Washington County",17347
"G0501450","2000","3","7","Arkansas","05","White","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White County",15890
"G0501470","2000","3","7","Arkansas","05","Woodruff","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Woodruff County",13269
"G0501490","2000","3","7","Arkansas","05","Yell","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yell County",15383
"G0600010","2000","4","9","California","06","Alameda","001",,,,,,,,,,,,,"7362","5775","9999",,,,,,,,"Alameda County",26680
"G0600030","2000","4","9","California","06","Alpine","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Alpine County",24431
"G0600050","2000","4","9","California","06","Amador","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Amador County",22412
"G0600070","2000","4","9","California","06","Butte","007",,,,,,,,,,,,,"1620","9999","9999",,,,,,,,"Butte County",17517
"G0600090","2000","4","9","California","06","Calaveras","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calaveras County",21420
"G0600110","2000","4","9","California","06","Colusa","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colusa County",14730
"G0600130","2000","4","9","California","06","Contra Costa","013",,,,,,,,,,,,,"7362","5775","9999",,,,,,,,"Contra Costa County",30615
"G0600150","2000","4","9","California","06","Del Norte","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Del Norte County",14573
"G0600170","2000","4","9","California","06","El Dorado","017",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"El Dorado County",25560
"G0600190","2000","4","9","California","06","Fresno","019",,,,,,,,,,,,,"2840","9999","9999",,,,,,,,"Fresno County",15495
"G0600210","2000","4","9","California","06","Glenn","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glenn County",14069
"G0600230","2000","4","9","California","06","Humboldt","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",17203
"G0600250","2000","4","9","California","06","Imperial","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Imperial County",13239
"G0600270","2000","4","9","California","06","Inyo","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Inyo County",19639
"G0600290","2000","4","9","California","06","Kern","029",,,,,,,,,,,,,"0680","9999","9999",,,,,,,,"Kern County",15760
"G0600310","2000","4","9","California","06","Kings","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kings County",15848
"G0600330","2000","4","9","California","06","Lake","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",16825
"G0600350","2000","4","9","California","06","Lassen","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lassen County",14749
"G0600370","2000","4","9","California","06","Los Angeles","037",,,,,,,,,,,,,"4472","4480","9999",,,,,,,,"Los Angeles County",20683
"G0600390","2000","4","9","California","06","Madera","039",,,,,,,,,,,,,"2840","9999","9999",,,,,,,,"Madera County",14682
"G0600410","2000","4","9","California","06","Marin","041",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"Marin County",44962
"G0600430","2000","4","9","California","06","Mariposa","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mariposa County",18190
"G0600450","2000","4","9","California","06","Mendocino","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mendocino County",19443
"G0600470","2000","4","9","California","06","Merced","047",,,,,,,,,,,,,"4940","9999","9999",,,,,,,,"Merced County",14257
"G0600490","2000","4","9","California","06","Modoc","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Modoc County",17285
"G0600510","2000","4","9","California","06","Mono","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mono County",23422
"G0600530","2000","4","9","California","06","Monterey","053",,,,,,,,,,,,,"7120","9999","9999",,,,,,,,"Monterey County",20165
"G0600550","2000","4","9","California","06","Napa","055",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Napa County",26395
"G0600570","2000","4","9","California","06","Nevada","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nevada County",24007
"G0600590","2000","4","9","California","06","Orange","059",,,,,,,,,,,,,"4472","5945","9999",,,,,,,,"Orange County",25826
"G0600610","2000","4","9","California","06","Placer","061",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Placer County",27963
"G0600630","2000","4","9","California","06","Plumas","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plumas County",19391
"G0600650","2000","4","9","California","06","Riverside","065",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"Riverside County",18689
"G0600670","2000","4","9","California","06","Sacramento","067",,,,,,,,,,,,,"6922","6920","9999",,,,,,,,"Sacramento County",21142
"G0600690","2000","4","9","California","06","San Benito","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Benito County",20932
"G0600710","2000","4","9","California","06","San Bernardino","071",,,,,,,,,,,,,"4472","6780","9999",,,,,,,,"San Bernardino County",16856
"G0600730","2000","4","9","California","06","San Diego","073",,,,,,,,,,,,,"7320","9999","9999",,,,,,,,"San Diego County",22926
"G0600750","2000","4","9","California","06","San Francisco","075",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Francisco County",34556
"G0600770","2000","4","9","California","06","San Joaquin","077",,,,,,,,,,,,,"8120","9999","9999",,,,,,,,"San Joaquin County",17365
"G0600790","2000","4","9","California","06","San Luis Obispo","079",,,,,,,,,,,,,"7460","9999","9999",,,,,,,,"San Luis Obispo County",21864
"G0600810","2000","4","9","California","06","San Mateo","081",,,,,,,,,,,,,"7362","7360","9999",,,,,,,,"San Mateo County",36045
"G0600830","2000","4","9","California","06","Santa Barbara","083",,,,,,,,,,,,,"7480","9999","9999",,,,,,,,"Santa Barbara County",23059
"G0600850","2000","4","9","California","06","Santa Clara","085",,,,,,,,,,,,,"7362","7400","9999",,,,,,,,"Santa Clara County",32795
"G0600870","2000","4","9","California","06","Santa Cruz","087",,,,,,,,,,,,,"7362","7485","9999",,,,,,,,"Santa Cruz County",26396
"G0600890","2000","4","9","California","06","Shasta","089",,,,,,,,,,,,,"6690","9999","9999",,,,,,,,"Shasta County",17738
"G0600910","2000","4","9","California","06","Sierra","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sierra County",18815
"G0600930","2000","4","9","California","06","Siskiyou","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Siskiyou County",17570
"G0600950","2000","4","9","California","06","Solano","095",,,,,,,,,,,,,"7362","8720","9999",,,,,,,,"Solano County",21731
"G0600970","2000","4","9","California","06","Sonoma","097",,,,,,,,,,,,,"7362","7500","9999",,,,,,,,"Sonoma County",25724
"G0600990","2000","4","9","California","06","Stanislaus","099",,,,,,,,,,,,,"5170","9999","9999",,,,,,,,"Stanislaus County",16913
"G0601010","2000","4","9","California","06","Sutter","101",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Sutter County",17428
"G0601030","2000","4","9","California","06","Tehama","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tehama County",15793
"G0601050","2000","4","9","California","06","Trinity","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trinity County",16868
"G0601070","2000","4","9","California","06","Tulare","107",,,,,,,,,,,,,"8780","9999","9999",,,,,,,,"Tulare County",14006
"G0601090","2000","4","9","California","06","Tuolumne","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tuolumne County",21015
"G0601110","2000","4","9","California","06","Ventura","111",,,,,,,,,,,,,"4472","8735","9999",,,,,,,,"Ventura County",24600
"G0601130","2000","4","9","California","06","Yolo","113",,,,,,,,,,,,,"6922","9270","9999",,,,,,,,"Yolo County",19365
"G0601150","2000","4","9","California","06","Yuba","115",,,,,,,,,,,,,"9340","9999","9999",,,,,,,,"Yuba County",14124
"G0800010","2000","4","8","Colorado","08","Adams","001",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Adams County",19944
"G0800030","2000","4","8","Colorado","08","Alamosa","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Alamosa County",15037
"G0800050","2000","4","8","Colorado","08","Arapahoe","005",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Arapahoe County",28147
"G0800070","2000","4","8","Colorado","08","Archuleta","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Archuleta County",21683
"G0800090","2000","4","8","Colorado","08","Baca","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baca County",15068
"G0800110","2000","4","8","Colorado","08","Bent","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bent County",13567
"G0800130","2000","4","8","Colorado","08","Boulder","013",,,,,,,,,,,,,"2082","1125","9999",,,,,,,,"Boulder County",28976
"G0800150","2000","4","8","Colorado","08","Chaffee","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chaffee County",19430
"G0800170","2000","4","8","Colorado","08","Cheyenne","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",17850
"G0800190","2000","4","8","Colorado","08","Clear Creek","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clear Creek County",28160
"G0800210","2000","4","8","Colorado","08","Conejos","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Conejos County",12050
"G0800230","2000","4","8","Colorado","08","Costilla","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Costilla County",10748
"G0800250","2000","4","8","Colorado","08","Crowley","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crowley County",12836
"G0800270","2000","4","8","Colorado","08","Custer","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",19817
"G0800290","2000","4","8","Colorado","08","Delta","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delta County",17152
"G0800310","2000","4","8","Colorado","08","Denver","031",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Denver County",24101
"G0800330","2000","4","8","Colorado","08","Dolores","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dolores County",17106
"G0800350","2000","4","8","Colorado","08","Douglas","035",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Douglas County",34848
"G0800370","2000","4","8","Colorado","08","Eagle","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eagle County",32011
"G0800390","2000","4","8","Colorado","08","Elbert","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elbert County",24960
"G0800410","2000","4","8","Colorado","08","El Paso","041",,,,,,,,,,,,,"1720","9999","9999",,,,,,,,"El Paso County",22005
"G0800430","2000","4","8","Colorado","08","Fremont","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fremont County",17420
"G0800450","2000","4","8","Colorado","08","Garfield","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",21341
"G0800470","2000","4","8","Colorado","08","Gilpin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilpin County",26148
"G0800490","2000","4","8","Colorado","08","Grand","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grand County",25198
"G0800510","2000","4","8","Colorado","08","Gunnison","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gunnison County",21407
"G0800530","2000","4","8","Colorado","08","Hinsdale","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hinsdale County",22360
"G0800550","2000","4","8","Colorado","08","Huerfano","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Huerfano County",15242
"G0800570","2000","4","8","Colorado","08","Jackson","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",17826
"G0800590","2000","4","8","Colorado","08","Jefferson","059",,,,,,,,,,,,,"2082","2080","9999",,,,,,,,"Jefferson County",28066
"G0800610","2000","4","8","Colorado","08","Kiowa","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kiowa County",16382
"G0800630","2000","4","8","Colorado","08","Kit Carson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kit Carson County",16964
"G0800650","2000","4","8","Colorado","08","Lake","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",18524
"G0800670","2000","4","8","Colorado","08","La Plata","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Plata County",21534
"G0800690","2000","4","8","Colorado","08","Larimer","069",,,,,,,,,,,,,"2670","9999","9999",,,,,,,,"Larimer County",23689
"G0800710","2000","4","8","Colorado","08","Las Animas","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Las Animas County",16829
"G0800730","2000","4","8","Colorado","08","Lincoln","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",15510
"G0800750","2000","4","8","Colorado","08","Logan","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",16721
"G0800770","2000","4","8","Colorado","08","Mesa","077",,,,,,,,,,,,,"2995","9999","9999",,,,,,,,"Mesa County",18715
"G0800790","2000","4","8","Colorado","08","Mineral","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",24475
"G0800810","2000","4","8","Colorado","08","Moffat","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moffat County",18540
"G0800830","2000","4","8","Colorado","08","Montezuma","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montezuma County",17003
"G0800850","2000","4","8","Colorado","08","Montrose","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montrose County",17158
"G0800870","2000","4","8","Colorado","08","Morgan","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",15492
"G0800890","2000","4","8","Colorado","08","Otero","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otero County",15113
"G0800910","2000","4","8","Colorado","08","Ouray","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ouray County",24335
"G0800930","2000","4","8","Colorado","08","Park","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",25019
"G0800950","2000","4","8","Colorado","08","Phillips","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",16394
"G0800970","2000","4","8","Colorado","08","Pitkin","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pitkin County",40811
"G0800990","2000","4","8","Colorado","08","Prowers","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prowers County",14150
"G0801010","2000","4","8","Colorado","08","Pueblo","101",,,,,,,,,,,,,"6560","9999","9999",,,,,,,,"Pueblo County",17163
"G0801030","2000","4","8","Colorado","08","Rio Blanco","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rio Blanco County",17344
"G0801050","2000","4","8","Colorado","08","Rio Grande","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rio Grande County",15650
"G0801070","2000","4","8","Colorado","08","Routt","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Routt County",28792
"G0801090","2000","4","8","Colorado","08","Saguache","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saguache County",13121
"G0801110","2000","4","8","Colorado","08","San Juan","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Juan County",17584
"G0801130","2000","4","8","Colorado","08","San Miguel","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Miguel County",35329
"G0801150","2000","4","8","Colorado","08","Sedgwick","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sedgwick County",16125
"G0801170","2000","4","8","Colorado","08","Summit","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Summit County",28676
"G0801190","2000","4","8","Colorado","08","Teller","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Teller County",23412
"G0801210","2000","4","8","Colorado","08","Washington","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",17788
"G0801230","2000","4","8","Colorado","08","Weld","123",,,,,,,,,,,,,"2082","3060","9999",,,,,,,,"Weld County",18957
"G0801250","2000","4","8","Colorado","08","Yuma","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yuma County",16005
"G0900010","2000","1","1","Connecticut","09","Fairfield","001",,,,,,,,,,,,,"####","####","5483",,,,,,,,"Fairfield County",38350
"G0900030","2000","1","1","Connecticut","09","Hartford","003",,,,,,,,,,,,,"####","9999","3283",,,,,,,,"Hartford County",26047
"G0900050","2000","1","1","Connecticut","09","Litchfield","005",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Litchfield County",28408
"G0900070","2000","1","1","Connecticut","09","Middlesex","007",,,,,,,,,,,,,"####","####","3283",,,,,,,,"Middlesex County",28251
"G0900090","2000","1","1","Connecticut","09","New Haven","009",,,,,,,,,,,,,"####","####","5483",,,,,,,,"New Haven County",24439
"G0900110","2000","1","1","Connecticut","09","New London","011",,,,,,,,,,,,,"####","9999","5523",,,,,,,,"New London County",24678
"G0900130","2000","1","1","Connecticut","09","Tolland","013",,,,,,,,,,,,,"####","9999","3283",,,,,,,,"Tolland County",25474
"G0900150","2000","1","1","Connecticut","09","Windham","015",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Windham County",20443
"G1000010","2000","3","5","Delaware","10","Kent","001",,,,,,,,,,,,,"2190","9999","9999",,,,,,,,"Kent County",18662
"G1000030","2000","3","5","Delaware","10","New Castle","003",,,,,,,,,,,,,"6162","9160","9999",,,,,,,,"New Castle County",25413
"G1000050","2000","3","5","Delaware","10","Sussex","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sussex County",20328
"G1100010","2000","3","5","District Of Columbia","11","District Of Columbia","001",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"District of Columbia",28659
"G1200010","2000","3","5","Florida","12","Alachua","001",,,,,,,,,,,,,"2900","9999","9999",,,,,,,,"Alachua County",18465
"G1200030","2000","3","5","Florida","12","Baker","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baker County",15164
"G1200050","2000","3","5","Florida","12","Bay","005",,,,,,,,,,,,,"6015","9999","9999",,,,,,,,"Bay County",18700
"G1200070","2000","3","5","Florida","12","Bradford","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bradford County",14226
"G1200090","2000","3","5","Florida","12","Brevard","009",,,,,,,,,,,,,"4900","9999","9999",,,,,,,,"Brevard County",21484
"G1200110","2000","3","5","Florida","12","Broward","011",,,,,,,,,,,,,"4992","2680","9999",,,,,,,,"Broward County",23170
"G1200130","2000","3","5","Florida","12","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",12379
"G1200150","2000","3","5","Florida","12","Charlotte","015",,,,,,,,,,,,,"6580","9999","9999",,,,,,,,"Charlotte County",21806
"G1200170","2000","3","5","Florida","12","Citrus","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Citrus County",18585
"G1200190","2000","3","5","Florida","12","Clay","019",,,,,,,,,,,,,"3600","9999","9999",,,,,,,,"Clay County",20868
"G1200210","2000","3","5","Florida","12","Collier","021",,,,,,,,,,,,,"5345","9999","9999",,,,,,,,"Collier County",31195
"G1200230","2000","3","5","Florida","12","Columbia","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Columbia County",14598
"G1200270","2000","3","5","Florida","12","Desoto","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeSoto County",14000
"G1200290","2000","3","5","Florida","12","Dixie","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dixie County",13559
"G1200310","2000","3","5","Florida","12","Duval","031",,,,,,,,,,,,,"3600","9999","9999",,,,,,,,"Duval County",20753
"G1200330","2000","3","5","Florida","12","Escambia","033",,,,,,,,,,,,,"6080","9999","9999",,,,,,,,"Escambia County",18641
"G1200350","2000","3","5","Florida","12","Flagler","035",,,,,,,,,,,,,"2020","9999","9999",,,,,,,,"Flagler County",21879
"G1200370","2000","3","5","Florida","12","Franklin","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",16140
"G1200390","2000","3","5","Florida","12","Gadsden","039",,,,,,,,,,,,,"8240","9999","9999",,,,,,,,"Gadsden County",14499
"G1200410","2000","3","5","Florida","12","Gilchrist","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilchrist County",13985
"G1200430","2000","3","5","Florida","12","Glades","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glades County",15338
"G1200450","2000","3","5","Florida","12","Gulf","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gulf County",14449
"G1200470","2000","3","5","Florida","12","Hamilton","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",10562
"G1200490","2000","3","5","Florida","12","Hardee","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardee County",12445
"G1200510","2000","3","5","Florida","12","Hendry","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hendry County",13663
"G1200530","2000","3","5","Florida","12","Hernando","053",,,,,,,,,,,,,"8280","9999","9999",,,,,,,,"Hernando County",18321
"G1200550","2000","3","5","Florida","12","Highlands","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Highlands County",17222
"G1200570","2000","3","5","Florida","12","Hillsborough","057",,,,,,,,,,,,,"8280","9999","9999",,,,,,,,"Hillsborough County",21812
"G1200590","2000","3","5","Florida","12","Holmes","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holmes County",14135
"G1200610","2000","3","5","Florida","12","Indian River","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Indian River County",27227
"G1200630","2000","3","5","Florida","12","Jackson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",13905
"G1200650","2000","3","5","Florida","12","Jefferson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",17006
"G1200670","2000","3","5","Florida","12","Lafayette","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lafayette County",13087
"G1200690","2000","3","5","Florida","12","Lake","069",,,,,,,,,,,,,"5960","9999","9999",,,,,,,,"Lake County",20199
"G1200710","2000","3","5","Florida","12","Lee","071",,,,,,,,,,,,,"2700","9999","9999",,,,,,,,"Lee County",24542
"G1200730","2000","3","5","Florida","12","Leon","073",,,,,,,,,,,,,"8240","9999","9999",,,,,,,,"Leon County",21024
"G1200750","2000","3","5","Florida","12","Levy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Levy County",14746
"G1200770","2000","3","5","Florida","12","Liberty","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Liberty County",17225
"G1200790","2000","3","5","Florida","12","Madison","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",12511
"G1200810","2000","3","5","Florida","12","Manatee","081",,,,,,,,,,,,,"7510","9999","9999",,,,,,,,"Manatee County",22388
"G1200830","2000","3","5","Florida","12","Marion","083",,,,,,,,,,,,,"5790","9999","9999",,,,,,,,"Marion County",17848
"G1200850","2000","3","5","Florida","12","Martin","085",,,,,,,,,,,,,"2710","9999","9999",,,,,,,,"Martin County",29584
