GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GI8001,GI8002,GI9001,GI9002,GI9003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Native,Foreign born,Born in state of residence,Born in other state in the United States,Born outside the United States
"G2801010","2000","3","6","Mississippi","28","Newton","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newton County",21730,108,18284,3337,109
"G2801030","2000","3","6","Mississippi","28","Noxubee","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Noxubee County",12428,120,10710,1690,28
"G2801050","2000","3","6","Mississippi","28","Oktibbeha","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oktibbeha County",41481,1421,30669,10695,117
"G2801070","2000","3","6","Mississippi","28","Panola","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Panola County",34052,222,27472,6455,125
"G2801090","2000","3","6","Mississippi","28","Pearl River","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pearl River County",48018,603,25365,22356,297
"G2801110","2000","3","6","Mississippi","28","Perry","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",12083,55,9961,2092,30
"G2801130","2000","3","6","Mississippi","28","Pike","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pike County",38580,360,30270,8244,66
"G2801150","2000","3","6","Mississippi","28","Pontotoc","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pontotoc County",26423,303,21542,4834,47
"G2801170","2000","3","6","Mississippi","28","Prentiss","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prentiss County",25466,90,21207,4202,57
"G2801190","2000","3","6","Mississippi","28","Quitman","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Quitman County",10097,20,9038,1046,13
"G2801210","2000","3","6","Mississippi","28","Rankin","121",,,,,,,,,,,,,"3560","9999","9999",,,,,,,,"Rankin County",113518,1809,86194,26714,610
"G2801230","2000","3","6","Mississippi","28","Scott","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scott County",27219,1204,23436,3717,66
"G2801250","2000","3","6","Mississippi","28","Sharkey","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sharkey County",6555,25,5894,659,2
"G2801270","2000","3","6","Mississippi","28","Simpson","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Simpson County",27381,258,23981,3315,85
"G2801290","2000","3","6","Mississippi","28","Smith","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smith County",16105,77,14525,1488,92
"G2801310","2000","3","6","Mississippi","28","Stone","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stone County",13489,133,10100,3297,92
"G2801330","2000","3","6","Mississippi","28","Sunflower","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sunflower County",34149,220,30571,3490,88
"G2801350","2000","3","6","Mississippi","28","Tallahatchie","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tallahatchie County",14825,78,13491,1321,13
"G2801370","2000","3","6","Mississippi","28","Tate","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tate County",25324,46,14968,10299,57
"G2801390","2000","3","6","Mississippi","28","Tippah","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tippah County",20429,397,16305,4107,17
"G2801410","2000","3","6","Mississippi","28","Tishomingo","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tishomingo County",18972,191,12403,6474,95
"G2801430","2000","3","6","Mississippi","28","Tunica","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tunica County",9147,80,7018,2101,28
"G2801450","2000","3","6","Mississippi","28","Union","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",24913,449,20353,4474,86
"G2801470","2000","3","6","Mississippi","28","Walthall","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Walthall County",15079,77,12068,3002,9
"G2801490","2000","3","6","Mississippi","28","Warren","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Warren County",49047,597,39098,9726,223
"G2801510","2000","3","6","Mississippi","28","Washington","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",62447,530,53920,8416,111
"G2801530","2000","3","6","Mississippi","28","Wayne","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",21147,69,17963,3151,33
"G2801550","2000","3","6","Mississippi","28","Webster","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",10240,54,8875,1315,50
"G2801570","2000","3","6","Mississippi","28","Wilkinson","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wilkinson County",10305,7,8550,1740,15
"G2801590","2000","3","6","Mississippi","28","Winston","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winston County",19940,220,17647,2254,39
"G2801610","2000","3","6","Mississippi","28","Yalobusha","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yalobusha County",13000,51,10815,2136,49
"G2801630","2000","3","6","Mississippi","28","Yazoo","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yazoo County",27054,1095,23136,3870,48
"G2900010","2000","2","4","Missouri","29","Adair","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adair County",24485,492,16462,7900,123
"G2900030","2000","2","4","Missouri","29","Andrew","003",,,,,,,,,,,,,"7000","9999","9999",,,,,,,,"Andrew County",16389,103,12932,3400,57
"G2900050","2000","2","4","Missouri","29","Atchison","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Atchison County",6408,22,4034,2362,12
"G2900070","2000","2","4","Missouri","29","Audrain","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Audrain County",25667,186,20932,4567,168
"G2900090","2000","2","4","Missouri","29","Barry","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barry County",32827,1183,17428,15281,118
"G2900110","2000","2","4","Missouri","29","Barton","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barton County",12452,89,8382,4024,46
"G2900130","2000","2","4","Missouri","29","Bates","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bates County",16502,151,12062,4406,34
"G2900150","2000","2","4","Missouri","29","Benton","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Benton County",17067,113,11345,5675,47
"G2900170","2000","2","4","Missouri","29","Bollinger","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bollinger County",11981,48,9710,2237,34
"G2900190","2000","2","4","Missouri","29","Boone","019",,,,,,,,,,,,,"1740","9999","9999",,,,,,,,"Boone County",129312,6142,84645,43510,1157
"G2900210","2000","2","4","Missouri","29","Buchanan","021",,,,,,,,,,,,,"7000","9999","9999",,,,,,,,"Buchanan County",85079,919,65143,19603,333
"G2900230","2000","2","4","Missouri","29","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butler County",40288,579,28924,11145,219
"G2900250","2000","2","4","Missouri","29","Caldwell","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Caldwell County",8931,38,6906,1988,37
"G2900270","2000","2","4","Missouri","29","Callaway","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Callaway County",40333,433,30197,9931,205
"G2900290","2000","2","4","Missouri","29","Camden","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Camden County",36521,530,20774,15523,224
"G2900310","2000","2","4","Missouri","29","Cape Girardeau","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cape Girardeau County",67780,913,50736,16630,414
"G2900330","2000","2","4","Missouri","29","Carroll","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",10239,46,8649,1568,22
"G2900350","2000","2","4","Missouri","29","Carter","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carter County",5926,15,4372,1537,17
"G2900370","2000","2","4","Missouri","29","Cass","037",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Cass County",80780,1312,51865,28074,841
"G2900390","2000","2","4","Missouri","29","Cedar","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cedar County",13555,178,8790,4712,53
"G2900410","2000","2","4","Missouri","29","Chariton","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chariton County",8385,53,7174,1206,5
"G2900430","2000","2","4","Missouri","29","Christian","043",,,,,,,,,,,,,"7920","9999","9999",,,,,,,,"Christian County",53820,465,33822,19565,433
"G2900450","2000","2","4","Missouri","29","Clark","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",7398,18,2376,4996,26
"G2900470","2000","2","4","Missouri","29","Clay","047",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Clay County",178745,5261,112050,65694,1001
"G2900490","2000","2","4","Missouri","29","Clinton","049",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Clinton County",18881,98,13627,5165,89
"G2900510","2000","2","4","Missouri","29","Cole","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cole County",69827,1570,53955,15451,421
"G2900530","2000","2","4","Missouri","29","Cooper","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cooper County",16571,99,13122,3356,93
"G2900550","2000","2","4","Missouri","29","Crawford","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crawford County",22537,267,18212,4217,108
"G2900570","2000","2","4","Missouri","29","Dade","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dade County",7844,79,5683,2155,6
"G2900590","2000","2","4","Missouri","29","Dallas","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dallas County",15581,80,9867,5643,71
"G2900610","2000","2","4","Missouri","29","Daviess","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Daviess County",7998,18,6039,1944,15
"G2900630","2000","2","4","Missouri","29","DeKalb","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeKalb County",11478,119,8560,2857,61
"G2900650","2000","2","4","Missouri","29","Dent","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dent County",14831,96,10886,3875,70
"G2900670","2000","2","4","Missouri","29","Douglas","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",12964,120,8098,4790,76
"G2900690","2000","2","4","Missouri","29","Dunklin","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dunklin County",32668,487,22137,10418,113
"G2900710","2000","2","4","Missouri","29","Franklin","071",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"Franklin County",93057,750,77188,15527,342
"G2900730","2000","2","4","Missouri","29","Gasconade","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gasconade County",15259,83,12741,2459,59
"G2900750","2000","2","4","Missouri","29","Gentry","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gentry County",6817,44,5520,1276,21
"G2900770","2000","2","4","Missouri","29","Greene","077",,,,,,,,,,,,,"7920","9999","9999",,,,,,,,"Greene County",235904,4487,148417,85762,1725
"G2900790","2000","2","4","Missouri","29","Grundy","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grundy County",10286,146,7629,2630,27
"G2900810","2000","2","4","Missouri","29","Harrison","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrison County",8765,85,5919,2838,8
"G2900830","2000","2","4","Missouri","29","Henry","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henry County",21816,181,16204,5518,94
"G2900850","2000","2","4","Missouri","29","Hickory","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hickory County",8852,88,5499,3328,25
"G2900870","2000","2","4","Missouri","29","Holt","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holt County",5327,24,4262,1059,6
"G2900890","2000","2","4","Missouri","29","Howard","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",10112,100,8203,1875,34
"G2900910","2000","2","4","Missouri","29","Howell","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howell County",36750,488,22167,14390,193
"G2900930","2000","2","4","Missouri","29","Iron","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iron County",10657,40,8711,1924,22
"G2900950","2000","2","4","Missouri","29","Jackson","095",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Jackson County",626560,28320,400086,222500,3974
"G2900970","2000","2","4","Missouri","29","Jasper","097",,,,,,,,,,,,,"3710","9999","9999",,,,,,,,"Jasper County",101939,2747,64348,37059,532
"G2900990","2000","2","4","Missouri","29","Jefferson","099",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"Jefferson County",196156,1943,160406,35016,734
"G2901010","2000","2","4","Missouri","29","Johnson","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",46800,1458,28042,18014,744
"G2901030","2000","2","4","Missouri","29","Knox","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",4350,11,3201,1133,16
"G2901050","2000","2","4","Missouri","29","Laclede","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Laclede County",32223,290,21707,10281,235
"G2901070","2000","2","4","Missouri","29","Lafayette","107",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Lafayette County",32722,238,26004,6587,131
"G2901090","2000","2","4","Missouri","29","Lawrence","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",34385,819,22669,11558,158
"G2901110","2000","2","4","Missouri","29","Lewis","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",10430,64,3975,6430,25
"G2901130","2000","2","4","Missouri","29","Lincoln","113",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"Lincoln County",38727,217,30729,7908,90
"G2901150","2000","2","4","Missouri","29","Linn","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Linn County",13669,85,11044,2562,63
"G2901170","2000","2","4","Missouri","29","Livingston","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Livingston County",14501,57,11562,2889,50
"G2901190","2000","2","4","Missouri","29","McDonald","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McDonald County",20466,1215,7220,13099,147
"G2901210","2000","2","4","Missouri","29","Macon","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Macon County",15713,49,12170,3531,12
"G2901230","2000","2","4","Missouri","29","Madison","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",11709,91,9642,2030,37
"G2901250","2000","2","4","Missouri","29","Maries","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Maries County",8836,67,7050,1740,46
"G2901270","2000","2","4","Missouri","29","Marion","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",28069,220,19144,8794,131
"G2901290","2000","2","4","Missouri","29","Mercer","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mercer County",3741,16,2248,1479,14
"G2901310","2000","2","4","Missouri","29","Miller","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Miller County",23402,162,17481,5748,173
"G2901330","2000","2","4","Missouri","29","Mississippi","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mississippi County",13358,69,9886,3442,30
"G2901350","2000","2","4","Missouri","29","Moniteau","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moniteau County",14591,236,11607,2923,61
"G2901370","2000","2","4","Missouri","29","Monroe","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",9261,50,7386,1858,17
"G2901390","2000","2","4","Missouri","29","Montgomery","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",11986,150,9833,2101,52
"G2901410","2000","2","4","Missouri","29","Morgan","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",19112,197,12635,6380,97
"G2901430","2000","2","4","Missouri","29","New Madrid","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"New Madrid County",19697,63,14932,4711,54
"G2901450","2000","2","4","Missouri","29","Newton","145",,,,,,,,,,,,,"3710","9999","9999",,,,,,,,"Newton County",51888,748,30367,21215,306
"G2901470","2000","2","4","Missouri","29","Nodaway","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nodaway County",21614,298,15135,6423,56
"G2901490","2000","2","4","Missouri","29","Oregon","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oregon County",10270,74,5514,4703,53
"G2901510","2000","2","4","Missouri","29","Osage","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Osage County",13003,59,11442,1493,68
"G2901530","2000","2","4","Missouri","29","Ozark","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ozark County",9446,96,4522,4891,33
"G2901550","2000","2","4","Missouri","29","Pemiscot","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pemiscot County",19862,185,12768,7054,40
"G2901570","2000","2","4","Missouri","29","Perry","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",17925,207,15201,2666,58
"G2901590","2000","2","4","Missouri","29","Pettis","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pettis County",38245,1158,28275,9749,221
"G2901610","2000","2","4","Missouri","29","Phelps","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phelps County",38239,1586,25783,12084,372
"G2901630","2000","2","4","Missouri","29","Pike","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pike County",18063,288,13710,4312,41
"G2901650","2000","2","4","Missouri","29","Platte","165",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Platte County",71039,2742,37163,33432,444
"G2901670","2000","2","4","Missouri","29","Polk","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",26596,396,18226,8253,117
"G2901690","2000","2","4","Missouri","29","Pulaski","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pulaski County",39198,1967,14280,22888,2030
"G2901710","2000","2","4","Missouri","29","Putnam","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Putnam County",5196,27,3406,1785,5
"G2901730","2000","2","4","Missouri","29","Ralls","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ralls County",9593,33,7550,2022,21
"G2901750","2000","2","4","Missouri","29","Randolph","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Randolph County",24334,329,18757,5438,139
"G2901770","2000","2","4","Missouri","29","Ray","177",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Ray County",23263,91,18095,5043,125
"G2901790","2000","2","4","Missouri","29","Reynolds","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Reynolds County",6662,27,5349,1304,9
"G2901810","2000","2","4","Missouri","29","Ripley","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ripley County",13363,146,8522,4808,33
"G2901830","2000","2","4","Missouri","29","St Charles","183",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"St. Charles County",278042,5841,199854,76380,1808
"G2901850","2000","2","4","Missouri","29","St Clair","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Clair County",9587,65,7031,2539,17
"G2901860","2000","2","4","Missouri","29","Ste Genevieve","186",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ste. Genevieve County",17731,111,15270,2407,54
"G2901870","2000","2","4","Missouri","29","St Francois","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Francois County",55148,493,45917,9082,149
"G2901890","2000","2","4","Missouri","29","St Louis","189",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"St. Louis County",973613,42702,702897,265588,5128
"G2901950","2000","2","4","Missouri","29","Saline","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saline County",22932,824,18093,4750,89
"G2901970","2000","2","4","Missouri","29","Schuyler","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Schuyler County",4153,17,3005,1132,16
"G2901990","2000","2","4","Missouri","29","Scotland","199",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scotland County",4966,17,3065,1882,19
"G2902010","2000","2","4","Missouri","29","Scott","201",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scott County",40192,230,30699,9342,151
"G2902030","2000","2","4","Missouri","29","Shannon","203",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shannon County",8285,39,6228,2040,17
"G2902050","2000","2","4","Missouri","29","Shelby","205",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shelby County",6745,54,5344,1389,12
"G2902070","2000","2","4","Missouri","29","Stoddard","207",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stoddard County",29571,134,22638,6861,72
"G2902090","2000","2","4","Missouri","29","Stone","209",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stone County",28329,329,13541,14659,129
"G2902110","2000","2","4","Missouri","29","Sullivan","211",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sullivan County",6798,421,5272,1507,19
"G2902130","2000","2","4","Missouri","29","Taney","213",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taney County",38901,802,16357,22292,252
"G2902150","2000","2","4","Missouri","29","Texas","215",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Texas County",22814,189,15089,7535,190
"G2902170","2000","2","4","Missouri","29","Vernon","217",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vernon County",20198,256,13182,6932,84
"G2902190","2000","2","4","Missouri","29","Warren","219",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"Warren County",24155,370,18911,5150,94
"G2902210","2000","2","4","Missouri","29","Washington","221",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",23187,157,19641,3507,39
"G2902230","2000","2","4","Missouri","29","Wayne","223",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",13213,46,10217,2943,53
"G2902250","2000","2","4","Missouri","29","Webster","225",,,,,,,,,,,,,"7920","9999","9999",,,,,,,,"Webster County",30782,263,20380,10260,142
"G2902270","2000","2","4","Missouri","29","Worth","227",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Worth County",2377,5,1626,746,5
"G2902290","2000","2","4","Missouri","29","Wright","229",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wright County",17795,160,11827,5873,95
"G2905100","2000","2","4","Missouri","29","St Louis City","510",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"St. Louis city",328647,19542,244749,82359,1539
"G3000010","2000","4","8","Montana","30","Beaverhead","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Beaverhead County",9055,147,5122,3860,73
"G3000030","2000","4","8","Montana","30","Big Horn","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Big Horn County",12569,102,9313,3119,137
"G3000050","2000","4","8","Montana","30","Blaine","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blaine County",6912,97,5733,1130,49
